Shop Location,Shop Owner,Item,Stock/Space,Price,Action,Status,Timestamp,Warp
18655 8 -7169,_FireWilley,[☁ Dreamwave] Chat Tag,4,100000,SELLING,Active,2026-07-19 07:45:35,/warp wow
18655 8 -7170,_FireWilley,Eclipse Orb,0,300000,SELLING,out of stock,2026-08-07 08:23:09,/warp wow
18655 8 -7171,_FireWilley,✨ Particle Voucher,1,400000,SELLING,Active,2026-08-01 21:44:18,/warp wow
18655 8 -7172,_FireWilley,Neon Pulse Pickaxe,1,500000,SELLING,Active,2026-07-19 18:34:27,/warp wow
18655 8 -7173,_FireWilley,Enderman Spawn Egg,0,250000,SELLING,out of stock,2026-08-07 08:23:16,/warp wow
18655 8 -7174,_FireWilley,Wither Skeleton Spawn Egg,0,2000000,SELLING,out of stock,2026-08-07 08:23:18,/warp wow
18655 8 -7175,_FireWilley,Bat Spawn Egg,0,75000,SELLING,out of stock,2026-08-07 08:23:17,/warp wow
18655 8 -7176,_FireWilley,Strobe Crown,1,200000,SELLING,Active,2026-07-19 07:45:47,/warp wow
18655 8 -7177,_FireWilley,♫ Festival Crate Key ♫,0,400000,SELLING,out of stock,2026-07-19 07:45:48,/warp wow
18707 6 -7209,_FireWilley,Budding Amethyst,1726,100000,BUYING,Active,2026-08-07 08:23:36,/warp wow
15449 49 -15429,NeonHairGirll,Orange Shulker Box,10,24000,SELLING,Active,2026-08-01 21:49:06,/warp shulkerss
15451 49 -15429,NeonHairGirll,Sniffer Pet Voucher,51,25000,SELLING,Active,2026-07-26 10:14:02,/warp keys!
15696 71 11990,midwu,Block of Iron,703,100000,SELLING,Active,2026-07-26 18:41:16,/warp panda
15690 71 11959,midwu,Rotten Flesh,1728,0.3,SELLING,Active,2026-08-07 08:14:00,/warp panda
15690 71 11957,midwu,Rotten Flesh,1728,0.3,SELLING,Active,2026-08-07 08:14:01,/warp panda
15690 71 11954,midwu,Bone,1728,0.35,SELLING,Active,2026-08-07 08:14:02,/warp panda
15690 71 11952,midwu,Bone,1728,0.35,SELLING,Active,2026-08-07 08:14:03,/warp panda
15694 71 11952,midwu,Bone Meal,1728,0.12,SELLING,Active,2026-08-07 08:14:04,/warp panda
15696 71 11952,midwu,Bone Meal,1112,0.12,SELLING,Active,2026-08-07 08:14:05,/warp panda
15696 71 11956,midwu,Gunpowder,1728,0.35,SELLING,Active,2026-08-07 08:14:06,/warp panda
15696 71 11958,midwu,Gunpowder,1728,0.35,SELLING,Active,2026-08-07 08:14:07,/warp panda
15696 71 11960,midwu,Bone Block,1728,0.99,SELLING,Active,2026-08-07 08:14:08,/warp panda
15696 71 11962,midwu,Bone Block,1715,0.99,SELLING,Active,2026-08-07 08:14:08,/warp panda
15696 71 11964,midwu,Arrow,1728,0.35,SELLING,Active,2026-08-07 08:14:09,/warp panda
15696 71 11966,midwu,Arrow,1728,0.35,SELLING,Active,2026-08-07 08:14:10,/warp panda
15690 71 11970,midwu,Minecart,27,80,SELLING,Active,2026-08-07 08:14:15,/warp panda
15691 71 11970,midwu,Minecart with Hopper,27,200,SELLING,Active,2026-08-07 08:14:16,/warp panda
15692 71 11970,midwu,Minecart with Chest,1,85,SELLING,Active,2026-08-07 08:14:17,/warp panda
15694 71 11970,midwu,Redstone Lamp,729,30,SELLING,Active,2026-08-07 08:14:18,/warp panda
15695 71 11970,midwu,Block of Redstone,1728,5,SELLING,Active,2026-08-07 08:14:18,/warp panda
15696 71 11970,midwu,Target,1,10,SELLING,Active,2026-08-07 08:14:19,/warp panda
15696 71 11973,midwu,Rail,1728,10,SELLING,Active,2026-08-07 08:14:20,/warp panda
15696 71 11974,midwu,Redstone Torch,197,1,SELLING,Active,2026-08-07 08:14:21,/warp panda
15696 71 11975,midwu,Redstone Dust,21,1,SELLING,Active,2026-08-07 08:14:21,/warp panda
15696 71 11977,midwu,Powered Rail,10,100,SELLING,Active,2026-07-26 18:41:09,/warp panda
15696 71 11978,midwu,Detector Rail,56,75,SELLING,Active,2026-08-07 08:14:22,/warp panda
15696 71 11979,midwu,Activator Rail,618,75,SELLING,Active,2026-08-07 08:14:23,/warp panda
15696 71 11981,midwu,Glowstone,1728,15,SELLING,Active,2026-08-07 08:14:26,/warp panda
15696 71 11982,midwu,Hopper,688,110,SELLING,Active,2026-08-07 08:14:26,/warp panda
15696 71 11985,midwu,Block of Gold,127,100000,SELLING,Active,2026-07-26 18:41:14,/warp panda
15696 71 11986,midwu,Gold Ingot,2,100,SELLING,Active,2026-07-26 18:41:15,/warp panda
15696 71 11987,midwu,Gold Nugget,9,100,SELLING,Active,2026-07-26 18:41:15,/warp panda
15695 71 11990,midwu,Iron Nugget,81,100,SELLING,Active,2026-07-26 18:41:17,/warp panda
15694 71 11990,midwu,Iron Nugget,1728,3,SELLING,Active,2026-08-07 08:14:32,/warp panda
15692 71 11990,midwu,Block of Iron,1728,250,SELLING,Active,2026-08-07 08:14:34,/warp panda
15691 71 11990,midwu,Iron Ore,1,100,SELLING,Active,2026-07-26 18:41:19,/warp panda
15690 71 11990,midwu,Deepslate Iron Ore,1,100,SELLING,Active,2026-07-26 18:41:19,/warp panda
15666 71 11982,midwu,Chiseled Bookshelf,29,20,SELLING,Active,2026-08-07 08:15:00,/warp panda
15666 71 11981,midwu,Bookshelf,1566,15,SELLING,Active,2026-08-07 08:14:59,/warp panda
15666 71 11979,midwu,Book,65,1.5,SELLING,Active,2026-08-07 08:14:57,/warp panda
15666 71 11978,midwu,Paper,64,1,SELLING,Active,2026-08-07 08:14:56,/warp panda
15666 71 11977,midwu,Sugar Cane,1,0.3,SELLING,Active,2026-08-07 08:14:55,/warp panda
15660 71 11975,midwu,Firework Rocket,1727,2,SELLING,Active,2026-08-07 08:14:51,/warp panda
15660 71 11974,midwu,Firework Rocket,653,4,SELLING,Active,2026-08-07 08:14:51,/warp panda
15660 71 11973,midwu,Firework Rocket,527,6,SELLING,Active,2026-08-07 08:14:52,/warp panda
15660 71 11966,midwu,Bamboo Planks,389,2,SELLING,Active,2026-08-07 08:13:37,/warp panda
15660 71 11965,midwu,Bamboo Stairs,6,12,SELLING,Active,2026-08-07 08:13:37,/warp panda
15660 71 11964,midwu,Stick,1599,0.5,SELLING,Active,2026-08-07 08:13:38,/warp panda
15660 71 11962,midwu,Block of Bamboo,1728,4,SELLING,Active,2026-08-07 08:13:39,/warp panda
15660 71 11961,midwu,Bamboo Mosaic,64,2,SELLING,Active,2026-08-07 08:13:40,/warp panda
15660 71 11960,midwu,Bamboo,13,0.3,SELLING,Active,2026-08-07 08:13:40,/warp panda
15660 71 11958,midwu,Bamboo Trapdoor,7,6,SELLING,Active,2026-08-07 08:13:41,/warp panda
15660 71 11957,midwu,Bamboo Slab,173,1,SELLING,Active,2026-08-07 08:13:42,/warp panda
15660 71 11956,midwu,Bamboo Fence Gate,1,4,SELLING,Active,2026-08-07 08:13:43,/warp panda
15660 71 11954,midwu,Bamboo Fence,6,2,SELLING,Active,2026-08-07 08:13:43,/warp panda
-19266 71 9309,Polite_player,⚡ Wizarding Spellbinders ⚡,2,1500000,BUYING,Active,2026-07-26 18:49:54,/warp sell
4817 -47 -13229,celticpiping,Clay Ball,1408,1,SELLING,Active,2026-07-26 19:14:11,/warp celt
4816 -47 -13229,celticpiping,Clay Ball,1088,1,SELLING,Active,2026-07-26 19:14:58,/warp celt
4815 -47 -13229,celticpiping,White Stained Glass,64,3,SELLING,Active,2026-07-26 19:15:01,/warp celt
4816 -46 -13229,celticpiping,Clay Ball,600,1,SELLING,Active,2026-07-26 19:15:03,/warp celt
4817 -46 -13229,celticpiping,Clay Ball,1017,1,SELLING,Active,2026-07-26 19:16:05,/warp celt
4816 -45 -13229,celticpiping,Clay Ball,0,1,SELLING,out of stock,2026-07-26 19:16:11,/warp celt
4816 -44 -13229,celticpiping,Clay Ball,63,1,SELLING,Active,2026-07-26 19:16:12,/warp celt
-10322 64 -548,LilOldman,Emerald,3456,30,BUYING,Active,2026-07-26 19:28:14,/warp lom
19372 114 8124,M0N6Y_BL1T4,Nether Quartz,0,6.2,SELLING,out of stock,2026-07-26 22:17:16,/warp bytebooth
296 84 -1095,AdminShop,Suggestion Book,0,50,SELLING,Active,2026-08-01 23:48:00,
18655 9 -7166,_FireWilley,Moonshadow Boots,27,200000,BUYING,Active,2026-08-07 08:23:06,/warp wow
18655 9 -7167,_FireWilley,[☾ Moonbound] Chat Tag,1728,75000,BUYING,Active,2026-08-07 08:23:06,/warp wow
18655 9 -7170,_FireWilley,Eclipse Orb,432,50000,BUYING,Active,2026-08-07 08:23:11,/warp wow
18655 9 -7175,_FireWilley,Bat Spawn Egg,1728,10000,BUYING,Active,2026-08-07 08:23:14,/warp wow
18655 9 -7174,_FireWilley,Wither Skeleton Spawn Egg,1728,250000,BUYING,Active,2026-08-07 08:23:15,/warp wow
18655 9 -7173,_FireWilley,Enderman Spawn Egg,1728,50000,BUYING,Active,2026-08-07 08:23:15,/warp wow
15666 71 11959,midwu,Oak Log,1405,1,SELLING,Active,2026-08-07 08:13:53,/warp panda
-14421 -25 -330,emattj1s,White Shulker Box,0,30000,SELLING,out of stock,2026-08-01 22:43:19,/warp hideout
-14421 -24 -330,emattj1s,Spectral Arrow,1744,2,BUYING,Active,2026-08-01 22:43:22,/warp hideout
-14424 -24 -330,emattj1s,Wither Skeleton Skull,2,7500,SELLING,Active,2026-08-01 22:43:24,/warp hideout
-14426 -25 -332,emattj1s,Honeycomb,627,7,SELLING,Active,2026-08-01 22:43:26,/warp hideout
-14423 -25 -332,emattj1s,Bow,15,5,SELLING,Active,2026-08-01 22:43:28,/warp hideout
-14420 -25 -337,emattj1s,Slimeball,984,5,SELLING,Active,2026-08-01 22:43:31,/warp hideout
-14421 -25 -337,emattj1s,Fire Charge,31,13,SELLING,Active,2026-08-01 22:43:32,/warp hideout
-14420 -24 -336,emattj1s,Ender Pearl,54,10,SELLING,Active,2026-08-01 22:43:34,/warp hideout
-14421 -24 -336,emattj1s,Wind Charge,4,5,SELLING,Active,2026-08-01 22:43:34,/warp hideout
-14423 -25 -337,emattj1s,Glow Ink Sac,632,10,SELLING,Active,2026-08-01 22:43:36,/warp hideout
-14424 -25 -337,emattj1s,Nether Star,0,2000,SELLING,out of stock,2026-08-01 22:43:37,/warp hideout
-14424 -24 -336,emattj1s,Phantom Membrane,227,15,SELLING,Active,2026-08-01 22:43:38,/warp hideout
-14423 -24 -336,emattj1s,Ink Sac,1593,5,SELLING,Active,2026-08-01 22:43:41,/warp hideout
-14426 -25 -337,emattj1s,Magma Cream,0,2,SELLING,out of stock,2026-08-01 22:43:42,/warp hideout
-14427 -25 -337,emattj1s,Nautilus Shell,109,62,SELLING,Active,2026-08-01 22:43:43,/warp hideout
-14427 -24 -336,emattj1s,Gunpowder,597,2,SELLING,Active,2026-08-01 22:43:45,/warp hideout
-14426 -24 -336,emattj1s,Blaze Powder,125,5,SELLING,Active,2026-08-01 22:43:45,/warp hideout
-14429 -25 -337,emattj1s,Rabbit's Foot,0,50,SELLING,out of stock,2026-08-01 22:43:47,/warp hideout
-14430 -25 -337,emattj1s,Netherite Upgrade,1,1000,SELLING,Active,2026-08-01 22:43:48,/warp hideout
-14430 -24 -336,emattj1s,TNT,0,50,SELLING,out of stock,2026-08-01 22:43:49,/warp hideout
-14429 -24 -336,emattj1s,Leather,322,2,SELLING,Active,2026-08-01 22:43:50,/warp hideout
-14432 -25 -337,emattj1s,Nether Brick,0,2,SELLING,out of stock,2026-08-01 22:43:55,/warp hideout
-14433 -25 -337,emattj1s,Nether Bricks,75,4,SELLING,Active,2026-08-01 22:43:55,/warp hideout
-14433 -24 -336,emattj1s,Bell,16,275,SELLING,Active,2026-08-01 22:43:56,/warp hideout
-14432 -24 -336,emattj1s,Rabbit's Foot,7,40,SELLING,Active,2026-08-01 22:43:57,/warp hideout
-14435 -25 -337,emattj1s,Resin Clump,0,15,SELLING,out of stock,2026-08-01 22:44:01,/warp hideout
-14436 -25 -337,emattj1s,Saddle,27,50,SELLING,Active,2026-08-01 22:44:01,/warp hideout
-14436 -24 -336,emattj1s,Firefly Bush,1288,2,SELLING,Active,2026-08-01 22:44:02,/warp hideout
-14435 -24 -336,emattj1s,Flint,575,2,SELLING,Active,2026-08-01 22:44:03,/warp hideout
-14438 -25 -337,emattj1s,Sniffer Egg,30,3000,SELLING,Active,2026-08-01 22:44:04,/warp hideout
-14439 -25 -337,emattj1s,Bundle,27,25,SELLING,Active,2026-08-01 22:44:05,/warp hideout
-14439 -24 -336,emattj1s,Blaze Rod,1007,1,SELLING,Active,2026-08-01 22:44:06,/warp hideout
-14438 -24 -336,emattj1s,Breeze Rod,1536,5,SELLING,Active,2026-08-01 22:44:07,/warp hideout
-14440 -25 -338,emattj1s,Vote Crate Key,5,15000,SELLING,Active,2026-08-01 22:44:09,/warp hideout
-14440 -25 -339,emattj1s,Daily Crate Key,1,25000,SELLING,Active,2026-08-01 22:44:31,/warp hideout
-14441 -24 -338,emattj1s,Beacon,11,30000,SELLING,Active,2026-08-01 22:44:46,/warp hideout
-14441 -24 -339,emattj1s,End Crystal,46,10000,SELLING,Active,2026-08-01 22:44:47,/warp hideout
-14439 -25 -340,emattj1s,Stick,467,0.5,SELLING,Active,2026-08-01 22:44:48,/warp hideout
-14438 -25 -340,emattj1s,Sugar Cane,27,2,SELLING,Active,2026-08-01 22:44:50,/warp hideout
-14439 -24 -341,emattj1s,Armadillo Scute,13,10,SELLING,Active,2026-08-01 22:44:51,/warp hideout
-14438 -24 -341,emattj1s,Ghast Tear,0,1100,SELLING,out of stock,2026-08-01 22:44:52,/warp hideout
-14436 -25 -340,emattj1s,Prismarine Shard,94,2,SELLING,Active,2026-08-01 22:44:53,/warp hideout
-14435 -25 -340,emattj1s,Prismarine Crystals,43,2,SELLING,Active,2026-08-01 22:44:54,/warp hideout
-14436 -24 -341,emattj1s,Name Tag,10,200,SELLING,Active,2026-08-01 22:44:55,/warp hideout
-14435 -24 -341,emattj1s,Paper,0,3,SELLING,out of stock,2026-08-01 22:44:56,/warp hideout
-14433 -25 -340,emattj1s,Sculk Shrieker,14,150,SELLING,Active,2026-08-01 22:44:58,/warp hideout
-14432 -25 -340,emattj1s,Sculk,81,1,SELLING,Active,2026-08-01 22:44:58,/warp hideout
-14433 -24 -341,emattj1s,Sculk Catalyst,41,35,SELLING,Active,2026-08-01 22:45:00,/warp hideout
-14432 -24 -341,emattj1s,Sculk Sensor,123,40,SELLING,Active,2026-08-01 22:45:00,/warp hideout
-14430 -25 -340,emattj1s,Torchflower Seeds,479,30,SELLING,Active,2026-08-01 22:45:02,/warp hideout
-14429 -25 -340,emattj1s,Book,134,10,SELLING,Active,2026-08-01 22:45:03,/warp hideout
-14430 -24 -341,emattj1s,Creeper Head,1,10000,SELLING,Active,2026-08-01 22:45:04,/warp hideout
-14429 -24 -341,emattj1s,Totem of Undying,0,400,SELLING,out of stock,2026-08-01 22:45:05,/warp hideout
-14427 -25 -340,emattj1s,Amethyst Shard,58,10,SELLING,Active,2026-08-01 22:45:07,/warp hideout
-14426 -25 -340,emattj1s,Bundle,11,25,SELLING,Active,2026-08-01 22:45:08,/warp hideout
-14427 -24 -341,emattj1s,Block of Redstone,1393,4,SELLING,Active,2026-08-01 22:45:09,/warp hideout
-14426 -24 -341,emattj1s,Nether Quartz,186,10,SELLING,Active,2026-08-01 22:45:10,/warp hideout
-14424 -25 -340,emattj1s,Splash Potion,20,100,SELLING,Active,2026-08-01 22:45:31,/warp hideout
-14423 -25 -340,emattj1s,Splash Potion,10,200,SELLING,Active,2026-08-01 22:45:31,/warp hideout
-14424 -24 -341,emattj1s,Potion,2,100,SELLING,Active,2026-08-01 22:45:32,/warp hideout
-14423 -24 -341,emattj1s,Splash Potion,2,1000,SELLING,Active,2026-08-01 22:45:33,/warp hideout
-14421 -25 -340,emattj1s,Splash Potion,12,225,SELLING,Active,2026-08-01 22:45:34,/warp hideout
-14420 -25 -340,emattj1s,Potion,26,165,SELLING,Active,2026-08-01 22:45:37,/warp hideout
-14421 -24 -341,emattj1s,Splash Potion,12,100,SELLING,Active,2026-08-01 22:45:39,/warp hideout
-14420 -24 -341,emattj1s,Splash Potion,22,200,SELLING,Active,2026-08-01 22:45:39,/warp hideout
-14420 -25 -346,emattj1s,Rainy Sword,2,5000,SELLING,Active,2026-08-01 22:45:47,/warp hideout
-14421 -25 -346,emattj1s,Dawn Hoe,1,15000,SELLING,Active,2026-08-01 22:45:48,/warp hideout
-14421 -24 -345,emattj1s,Dusk Sword,0,22500,SELLING,out of stock,2026-08-01 22:45:50,/warp hideout
-14424 -24 -345,emattj1s,Rainy Axe,0,5000,SELLING,out of stock,2026-08-01 22:45:51,/warp hideout
-14424 -25 -346,emattj1s,Rainy Pick (Fortune),1,5000,SELLING,Active,2026-08-01 22:45:52,/warp hideout
-14423 -25 -346,emattj1s,Rainy Pick (Silk Touch),0,5000,SELLING,out of stock,2026-08-01 22:45:53,/warp hideout
-14427 -25 -346,emattj1s,Rainy Shovel (Fortune),5,5000,SELLING,Active,2026-08-01 22:45:55,/warp hideout
-14427 -24 -345,emattj1s,Rainy Bow,3,5000,SELLING,Active,2026-08-01 22:45:56,/warp hideout
-14426 -24 -345,emattj1s,Rainy Crossbow,5,3500,SELLING,Active,2026-08-01 22:45:56,/warp hideout
-14430 -24 -345,emattj1s,Rainy Day Rod,1,5000,SELLING,Active,2026-08-01 22:45:57,/warp hideout
-14429 -25 -346,emattj1s,Rainy Hammer,0,5000,SELLING,out of stock,2026-08-01 22:45:59,/warp hideout
-14432 -25 -346,emattj1s,Sunny Axe,5,500,SELLING,Active,2026-08-01 22:46:01,/warp hideout
-14433 -25 -346,emattj1s,Sunny Hoe,12,500,SELLING,Active,2026-08-01 22:46:01,/warp hideout
-14439 -25 -346,emattj1s,Sunny Shovel,7,300,SELLING,Active,2026-08-01 22:46:04,/warp hideout
-14438 -24 -345,emattj1s,Sunny Pickaxe,9,300,SELLING,Active,2026-08-01 22:46:04,/warp hideout
-14441 -24 -347,emattj1s,Ntat's Guardian Shield,4,15000,SELLING,Active,2026-08-01 22:46:06,/warp hideout
-14441 -24 -348,emattj1s,Allium for Ntat,39,500,SELLING,Active,2026-08-01 22:46:07,/warp hideout
-14436 -24 -350,emattj1s,Dusk Helmet,0,15000,SELLING,out of stock,2026-08-01 22:46:08,/warp hideout
-14433 -24 -350,emattj1s,Dawn Chestplate,0,20000,SELLING,out of stock,2026-08-01 22:46:10,/warp hideout
-14430 -24 -350,emattj1s,Sunny Helmet,10,100,SELLING,Active,2026-08-01 22:46:11,/warp hideout
-14429 -24 -350,emattj1s,Sunny Chestplate,2,100,SELLING,Active,2026-08-01 22:46:12,/warp hideout
-14426 -24 -350,emattj1s,Sunny Helmet,1,500,SELLING,Active,2026-08-01 22:46:14,/warp hideout
-14426 -25 -349,emattj1s,Rainy Jacket,3,5000,SELLING,Active,2026-08-01 22:46:15,/warp hideout
-14424 -24 -350,emattj1s,Rainy Helmet,4,5000,SELLING,Active,2026-08-01 22:46:16,/warp hideout
-14423 -25 -349,emattj1s,Rainy Shoes,0,5000,SELLING,out of stock,2026-08-01 22:46:17,/warp hideout
-14421 -24 -350,emattj1s,Rainy Sword,1,7500,SELLING,Active,2026-08-01 22:46:19,/warp hideout
-14412 -25 -340,emattj1s,Spruce Leaves,354,5,SELLING,Active,2026-08-01 22:46:27,/warp hideout
-14411 -25 -340,emattj1s,Spruce Sapling,420,8,SELLING,Active,2026-08-01 22:46:28,/warp hideout
-14411 -24 -341,emattj1s,Spruce Log,103,5,SELLING,Active,2026-08-01 23:27:30,/warp hideout
-14411 -23 -341,emattj1s,Spruce Planks,1781,3,SELLING,Active,2026-08-01 22:46:46,/warp hideout
-14408 -25 -340,emattj1s,Jungle Sapling,224,8,SELLING,Active,2026-08-01 22:46:45,/warp hideout
-14405 -25 -340,emattj1s,Acacia Sapling,4,8,SELLING,Active,2026-08-01 22:46:48,/warp hideout
-14405 -24 -341,emattj1s,Acacia Log,53,5,SELLING,Active,2026-08-01 23:27:36,/warp hideout
-14405 -23 -341,emattj1s,Acacia Planks,19,3,SELLING,Active,2026-08-01 22:46:49,/warp hideout
-14402 -23 -341,emattj1s,Cherry Planks,0,3,SELLING,out of stock,2026-08-01 22:46:51,/warp hideout
-14402 -24 -341,emattj1s,Cherry Log,0,5,SELLING,out of stock,2026-08-01 22:46:52,/warp hideout
-14402 -25 -340,emattj1s,Cherry Sapling,0,8,SELLING,out of stock,2026-08-01 22:46:52,/warp hideout
-14400 -25 -340,emattj1s,Warped Nylium,0,4,SELLING,out of stock,2026-08-01 22:46:53,/warp hideout
-14399 -25 -340,emattj1s,Warped Wart Block,1,3,SELLING,Active,2026-08-01 22:46:54,/warp hideout
-14399 -24 -341,emattj1s,Warped Stem,0,6,SELLING,out of stock,2026-08-01 22:46:55,/warp hideout
-14399 -23 -341,emattj1s,Warped Planks,4,3,SELLING,Active,2026-08-01 22:46:56,/warp hideout
-14396 -23 -341,emattj1s,Crimson Planks,0,3,SELLING,out of stock,2026-08-01 22:46:57,/warp hideout
-14396 -24 -341,emattj1s,Crimson Stem,108,6,SELLING,Active,2026-08-01 23:28:02,/warp hideout
-14396 -25 -340,emattj1s,Crimson Hyphae,0,3,SELLING,out of stock,2026-08-01 22:46:59,/warp hideout
-14397 -25 -340,emattj1s,Crimson Nylium,0,3,SELLING,out of stock,2026-08-01 22:47:00,/warp hideout
-14397 -25 -337,emattj1s,Bamboo,1664,1,SELLING,Active,2026-08-01 22:47:05,/warp hideout
-14397 -24 -336,emattj1s,Bamboo Mosaic,41,5,SELLING,Active,2026-08-01 22:47:06,/warp hideout
-14397 -23 -336,emattj1s,Scaffolding,1840,5,SELLING,Active,2026-08-01 22:47:07,/warp hideout
-14400 -23 -336,emattj1s,Mangrove Planks,162,6,SELLING,Active,2026-08-01 22:47:08,/warp hideout
-14400 -24 -336,emattj1s,Mangrove Log,0,30,SELLING,out of stock,2026-08-01 22:47:09,/warp hideout
-14400 -25 -337,emattj1s,Mangrove Propagule,7,8,SELLING,Active,2026-08-01 22:47:10,/warp hideout
-14403 -25 -337,emattj1s,Birch Sapling,69,8,SELLING,Active,2026-08-01 22:47:11,/warp hideout
-14403 -24 -336,emattj1s,Birch Log,333,5,SELLING,Active,2026-08-01 23:27:44,/warp hideout
-14403 -23 -336,emattj1s,Birch Planks,459,3,SELLING,Active,2026-08-01 22:47:12,/warp hideout
-14406 -24 -336,emattj1s,Oak Log,91,5,SELLING,Active,2026-08-01 23:27:47,/warp hideout
-14406 -25 -337,emattj1s,Oak Sapling,448,8,SELLING,Active,2026-08-01 22:47:15,/warp hideout
-14409 -25 -337,emattj1s,Dark Oak Sapling,196,8,SELLING,Active,2026-08-01 22:47:16,/warp hideout
-14409 -24 -336,emattj1s,Dark Oak Log,168,5,SELLING,Active,2026-08-01 23:27:50,/warp hideout
-14409 -23 -336,emattj1s,Dark Oak Planks,62,3,SELLING,Active,2026-08-01 22:47:18,/warp hideout
-14412 -23 -336,emattj1s,Pale Oak Planks,429,3,SELLING,Active,2026-08-01 22:47:19,/warp hideout
-14412 -24 -336,emattj1s,Pale Oak Log,1581,5,SELLING,Active,2026-08-01 23:27:52,/warp hideout
-14412 -25 -337,emattj1s,Pale Oak Sapling,177,8,SELLING,Active,2026-08-01 22:47:21,/warp hideout
-14412 -25 -332,emattj1s,Enchanted Book,4,300,SELLING,Active,2026-08-01 22:47:27,/warp hideout
-14411 -25 -332,emattj1s,Enchanted Book,3,300,SELLING,Active,2026-08-01 22:47:27,/warp hideout
-14411 -23 -332,emattj1s,Enchanted Book,2,300,SELLING,Active,2026-08-01 22:47:28,/warp hideout
-14412 -23 -332,emattj1s,Enchanted Book,0,500,SELLING,out of stock,2026-08-01 22:47:29,/warp hideout
-14411 -23 -330,emattj1s,Enchanted Book,1,300,SELLING,Active,2026-08-01 22:47:31,/warp hideout
-14412 -25 -330,emattj1s,Enchanted Book,0,500,SELLING,out of stock,2026-08-01 22:47:32,/warp hideout
-14411 -25 -330,emattj1s,Enchanted Book,3,300,SELLING,Active,2026-08-01 22:47:33,/warp hideout
-14421 -25 -322,emattj1s,Netherrack,3456,1,SELLING,Active,2026-08-01 22:47:37,/warp hideout
-14421 -24 -321,emattj1s,Diorite,1484,2,SELLING,Active,2026-08-01 22:47:38,/warp hideout
-14421 -23 -321,emattj1s,Polished Diorite,64,2,SELLING,Active,2026-08-01 22:47:39,/warp hideout
-14424 -24 -321,emattj1s,Polished Andesite,123,2,SELLING,Active,2026-08-01 22:47:40,/warp hideout
-14424 -25 -322,emattj1s,Soul Sand,263,3,SELLING,Active,2026-08-01 22:47:42,/warp hideout
-14427 -25 -322,emattj1s,Gravel,84,2,SELLING,Active,2026-08-01 22:47:43,/warp hideout
-14427 -24 -321,emattj1s,Granite,3456,2,SELLING,Active,2026-08-01 22:47:44,/warp hideout
-14427 -23 -321,emattj1s,Polished Granite,64,2,SELLING,Active,2026-08-01 22:47:45,/warp hideout
-14430 -25 -322,emattj1s,Tuff,3456,3,SELLING,Active,2026-08-01 22:47:47,/warp hideout
-14430 -24 -321,emattj1s,Obsidian,320,45,SELLING,Active,2026-08-01 22:47:48,/warp hideout
-14430 -23 -321,emattj1s,Crying Obsidian,51,75,SELLING,Active,2026-08-01 22:47:49,/warp hideout
-14433 -23 -321,emattj1s,Snow Block,292,3.5,SELLING,Active,2026-08-01 22:47:50,/warp hideout
-14433 -24 -321,emattj1s,Snowball,325,1,SELLING,Active,2026-08-01 22:47:51,/warp hideout
-14433 -25 -322,emattj1s,Packed Ice,0,4,SELLING,out of stock,2026-08-01 22:47:52,/warp hideout
-14436 -25 -322,emattj1s,Nether Wart Block,13,3,SELLING,Active,2026-08-01 22:47:53,/warp hideout
-14436 -24 -321,emattj1s,Block of Amethyst,2442,5,SELLING,Active,2026-08-01 22:47:54,/warp hideout
-14436 -23 -321,emattj1s,Bone Block,312,5,SELLING,Active,2026-08-01 22:47:54,/warp hideout
-14439 -23 -321,emattj1s,Resin Bricks,78,10,SELLING,Active,2026-08-01 22:47:56,/warp hideout
-14439 -24 -321,emattj1s,Magma Block,0,4,SELLING,out of stock,2026-08-01 22:47:57,/warp hideout
-14439 -25 -322,emattj1s,Mud,777,5,SELLING,Active,2026-08-01 22:47:58,/warp hideout
-14440 -25 -324,emattj1s,Dark Prismarine,173,13,SELLING,Active,2026-08-01 22:47:59,/warp hideout
-14441 -24 -324,emattj1s,Prismarine,1253,5,SELLING,Active,2026-08-01 22:47:59,/warp hideout
